name,open_date,close_date,buy_price,sell_price,pnl,commission
913256186,2020-06-26 09:32:00,2020-06-29 09:41:00,287.25,280.1408,-108998.2543999998,3.0664000000000002
913323680,2020-07-10 09:32:00,2020-07-13 10:51:00,211.635,208.79,-21903.65499999999,1.5398
950052670,2020-06-10 09:32:00,2020-07-13 14:10:00,144.69,200.6,32651.44,0.1168
913257070,2020-06-16 09:32:00,2020-07-13 15:34:00,127.19499999999998,136.055,178201.18000000055,4.022600000000001
913256281,2020-07-10 09:32:00,2020-07-13 15:34:00,126.61,125.16,-31103.950000000063,4.2902000000000005
913256858,2020-07-13 09:32:00,2020-07-14 09:32:00,340.57,330.595,-1306.7249999999956,0.0262
913256419,2020-06-15 09:32:00,2020-07-21 09:58:00,47.19,57.81,62838.54000000003,1.1834
913256965,2020-07-22 09:32:00,2020-07-23 09:32:00,128.98,122.39,-9331.439999999984,0.2832
913256164,2020-06-11 09:33:00,2020-07-23 09:33:00,247.365,306.535,63134.390000000014,0.2134
913324072,2020-07-22 09:32:00,2020-07-23 10:24:00,89.235,88.11,-1599.75,0.2844
913255610,2020-07-23 09:32:00,2020-07-23 13:50:00,121.21200000000002,118.15,-116.35600000000045,0.0076
913324169,2020-07-22 09:32:00,2020-07-23 14:15:00,68.965,67.03,-4282.155000000005,0.44260000000000005
913257399,2020-06-11 09:33:00,2020-07-24 09:32:00,189.37,194.49,12707.840000000011,0.4964
913323483,2020-06-29 09:32:00,2020-07-24 09:32:00,190.03,194.14,156303.29999999944,7.606000000000001
913255610,2020-07-23 13:51:00,2020-07-24 09:32:00,117.9,116.49,-7461.720000000058,1.0584
913324101,2020-07-28 09:32:00,2020-07-29 09:32:00,43.27,42.0,-1292.860000000003,0.2036
913256186,2020-07-28 09:32:00,2020-07-30 09:32:00,298.71,300.38,116.90000000000111,0.014
913256042,2020-07-27 09:32:00,2020-07-30 09:34:00,34.76,34.905,35048.530000000756,48.342800000000004
913323368,2020-07-30 09:32:00,2020-07-31 09:32:00,483.99,478.075,-266.1750000000009,0.009000000000000001
913256363,2020-07-31 09:32:00,2020-08-03 09:32:00,68.6,67.24,-38581.83999999998,5.6738
913323457,2020-07-31 09:32:00,2020-08-04 10:25:00,83.83,84.52,6703.349999999978,1.943
913323524,2020-07-31 09:32:00,2020-08-05 09:34:00,163.22,174.85,17270.549999999992,0.29700000000000004
913323916,2020-08-04 09:32:00,2020-08-05 09:38:00,105.62,106.355,2588.669999999998,0.7044
913257399,2020-08-06 09:32:00,2020-08-07 09:33:00,203.99,202.84,-1321.3500000000065,0.2298
913256260,2020-07-28 09:32:00,2020-08-07 11:23:00,105.23,109.78,700.6999999999996,0.0308
913255699,2020-07-14 09:32:00,2020-08-07 12:09:00,197.78,206.66,317202.47999999986,7.1442000000000005
913323558,2020-08-06 09:32:00,2020-08-07 13:12:00,145.37,143.47,-4396.600000000013,0.46280000000000004
913256186,2020-08-06 09:32:00,2020-08-10 09:32:00,312.27,311.315,-606.42499999999,0.127
913324169,2020-08-07 09:32:00,2020-08-12 09:32:00,69.15,69.28,14.949999999999477,0.023
913256422,2020-08-12 09:32:00,2020-08-13 09:41:00,88.28,86.22,-1133.0000000000014,0.11
913323457,2020-08-06 09:32:00,2020-08-13 14:52:00,86.9,88.365,5836.559999999957,0.7968000000000001
913256858,2020-08-06 09:32:00,2020-08-14 10:16:00,395.71,381.59,-5365.600000000002,0.076
913256407,2020-08-14 09:32:00,2020-08-18 09:34:00,97.48,100.16,11121.999999999969,0.8300000000000001
913257106,2020-08-18 09:32:00,2020-08-19 09:32:00,96.29999999999998,90.37,-9066.969999999967,0.3058
913323368,2020-08-06 09:32:00,2020-08-20 09:32:00,468.53,465.34,-3263.3699999999976,0.2046
913255610,2020-08-11 09:32:00,2020-08-20 09:32:00,122.31500000000001,121.5253,-31299.759500000415,7.9270000000000005
913323916,2020-08-06 09:32:00,2020-08-20 09:37:00,107.57,100.78,-18781.139999999978,0.5532
913256714,2020-08-19 09:32:00,2020-08-20 11:14:00,73.7,71.81,-2141.370000000001,0.22660000000000002
913324039,2020-08-12 09:32:00,2020-08-21 09:33:00,117.19,116.55,-176.00000000000017,0.055
913324581,2020-07-30 09:32:00,2020-08-26 09:32:00,67.81,67.93,38.400000000001455,0.064
913324210,2020-08-07 09:32:00,2020-08-26 09:32:00,189.23,184.38,-247.3499999999997,0.0102
913323444,2020-08-25 09:32:00,2020-08-26 09:32:00,75.86,75.475,-5487.020000000073,2.8504
913256365,2020-07-31 09:32:00,2020-08-26 09:33:00,300.66,323.07,39912.20999999994,0.3562
913323483,2020-09-01 09:32:00,2020-09-02 10:09:00,221.06000000000003,223.3701,67283.97259999934,5.825200000000001
913256955,2020-09-02 09:32:00,2020-09-03 09:36:00,113.11,111.78,-754.109999999999,0.1134
913256311,2020-08-07 09:32:00,2020-09-03 09:54:00,99.09,103.75,163.09999999999988,0.007
913256450,2020-08-11 09:32:00,2020-09-03 10:07:00,47.98,48.19,10471.860000000042,9.9732
913256965,2020-07-24 09:32:00,2020-09-03 10:21:00,123.37400000000001,126.7,4114.2619999999915,0.2474
913323524,2020-08-11 09:32:00,2020-09-03 10:50:00,172.0,166.57,-26514.690000000035,0.9766
913256773,2020-07-31 09:32:00,2020-09-03 11:20:00,77.66,84.08,399465.2400000001,12.4444
913323483,2020-09-03 09:32:00,2020-09-03 11:21:00,224.975,215.075,-19582.20000000001,0.3956
913256042,2020-08-20 09:32:00,2020-09-03 12:00:00,35.14,33.7607,-9988.890600000004,1.4484000000000001
913257399,2020-09-03 09:32:00,2020-09-03 15:52:00,212.91,200.6,-34111.01000000001,0.5542
913323483,2020-09-03 11:22:00,2020-09-04 09:32:00,214.22499999999997,212.87,-3947.1149999998875,0.5826
913256363,2020-08-04 09:32:00,2020-09-04 10:39:00,67.32,66.22,-16934.499999999913,3.079
913323444,2020-09-03 09:32:00,2020-09-04 10:45:00,78.0964,75.38,-36921.3088000001,2.7184
913257170,2020-09-03 09:32:00,2020-09-04 11:29:00,23.825,22.38,-90815.36000000002,12.569600000000001
913323573,2020-09-03 09:32:00,2020-09-08 09:32:00,238.95000000000002,234.81,-11703.780000000042,0.5654
913256955,2020-09-04 09:32:00,2020-09-08 09:32:00,108.83999999999999,105.0,-182357.75999999949,9.4978
913255758,2020-09-08 10:19:00,2020-09-17 09:32:00,113.87000000000002,112.08,-86571.56000000099,9.6728
913256422,2020-09-03 09:32:00,2020-09-18 09:48:00,102.76,95.46,-80540.90000000013,2.2066
913256164,2020-09-17 09:32:00,2020-09-18 12:35:00,321.2,321.93,18832.54000000047,5.1596
913324101,2020-09-03 09:32:00,2020-09-21 10:34:00,38.76,35.71,-81736.94999999992,5.3598
913256281,2020-09-24 09:32:00,2020-09-24 09:42:00,77.84,76.53,-172441.8500000003,26.327
913256281,2020-09-24 09:43:00,2020-09-24 11:01:00,76.7,75.47,-162217.32000000053,26.376800000000003
913256281,2020-09-25 09:32:00,2020-09-29 09:33:00,76.305,77.87,161819.43499999976,20.6798
913257501,2020-09-25 09:32:00,2020-09-29 10:36:00,179.35,188.25,161072.2000000001,3.6196
913256419,2020-09-28 09:32:00,2020-09-29 16:00:00,53.33,52.69,-28168.320000000025,8.8026
913257399,2020-09-28 09:32:00,2020-09-29 16:00:00,189.33,193.92,26328.239999999856,1.1472
913256396,2020-09-28 10:07:00,2020-09-29 16:00:00,138.335,137.14,-1624.0050000000294,0.2718
